id,prompt,matched,recall,precision,f1,pairs,raw_output
11,"I have ribs, soy sauce, and rock sugar. I want to make something sweet and savory like Hong Shao Pai Gu.",3,1,0.5,0.666666667,"[('ribs', 'ribs'), ('soy sauce', 'soy sauce'), ('rock sugar', 'rock sugar')]","```json
{
  ""recipe_name"": ""Simplified Hong Shao Pai Gu (Braised Ribs)"",
  ""chosen_from"": ""User request and available ingredients"",
  ""ingredients"": [
    ""Ribs"",
    ""Soy sauce"",
    ""Rock sugar"",
    ""Water (or chicken broth)"",
    ""Cooking oil (optional)"",
    ""Optional: Star anise, ginger, garlic, scallions, Shaoxing wine""
  ],
  ""steps"": [
    ""If using, lightly brown ribs in cooking oil over medium-high heat. Remove ribs and set aside."",
    ""Add rock sugar to the pan (if using oil) and melt it over medium heat, swirling occasionally. Be careful not to burn it."",
    ""Add ribs back to the pan (or add everything to a pot if not browning)."",
    ""Pour in soy sauce and water (or broth) to cover the ribs. Add any optional ingredients like star anise, ginger, garlic, and/or Shaoxing wine."",
    ""Bring the mixture to a boil, then reduce heat to low, cover, and simmer for at least 1-1.5 hours, or until the ribs are tender."",
    ""Uncover the pot and increase heat to medium-high to reduce the sauce, thickening it and coating the ribs. Stir frequently to prevent burning."",
    ""Garnish with chopped scallions (if using) and serve with rice.""
  ]
}
```"
12,"I have eggs, tomatoes, and scallions. I want to make a simple Chinese comfort dish.",3,1,0.428571429,0.6,"[('eggs', '3 eggs'), ('tomatoes', '2 medium tomatoes diced'), ('scallions', '2 scallions sliced separate white and green parts')]","```json
{
  ""recipe_name"": ""Tomato and Egg Stir-Fry (番茄炒蛋)"",
  ""chosen_from"": ""Chinese cuisine"",
  ""ingredients"": [
    ""3 eggs"",
    ""2 medium tomatoes, diced"",
    ""2 scallions, sliced (separate white and green parts)"",
    ""1 tablespoon cooking oil"",
    ""1/2 teaspoon salt (or to taste)"",
    ""1/4 teaspoon sugar"",
    ""Pinch of white pepper (optional)""
  ],
  ""steps"": [
    ""Whisk the eggs with a pinch of salt and the white pepper (if using)."",
    ""Heat the cooking oil in a wok or frying pan over medium-high heat."",
    ""Pour in the eggs and scramble until just cooked, about 15-20 seconds. Remove from pan and set aside."",
    ""Add the diced tomatoes to the pan and stir-fry for 1-2 minutes until softened."",
    ""Add the white parts of the scallions and stir-fry for 30 seconds."",
    ""Return the scrambled eggs to the pan."",
    ""Season with salt and sugar. Stir to combine."",
    ""Add the green parts of the scallions and stir briefly."",
    ""Serve immediately with rice.""
  ]
}
```"
13,"I have chicken wings, soy sauce, and garlic. I want something sticky and flavorful.",3,1,0.5,0.666666667,"[('chicken wings', 'chicken wings'), ('soy sauce', 'soy sauce'), ('garlic', 'garlic cloves minced')]","```json
{
  ""recipe_name"": ""Garlic Soy Glazed Chicken Wings"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""Chicken wings"",
    ""Soy sauce"",
    ""Garlic cloves (minced)"",
    ""Vegetable oil (or other cooking oil)"",
    ""Black pepper"",
    ""Optional: Honey or brown sugar (for extra stickiness)""
  ],
  ""steps"": [
    ""Preheat oven to 400°F (200°C)."",
    ""Pat the chicken wings dry with paper towels and season with black pepper."",
    ""In a bowl, combine minced garlic and soy sauce. If desired, add a spoonful or two of honey or brown sugar."",
    ""In a separate bowl, toss the chicken wings with a tablespoon of vegetable oil."",
    ""Arrange the wings in a single layer on a baking sheet lined with parchment paper."",
    ""Bake for 20 minutes."",
    ""Remove the wings from the oven and brush generously with the garlic soy sauce glaze. Flip the wings over and brush the other side too."",
    ""Bake for another 15-20 minutes, or until the wings are cooked through and the glaze has caramelized and become sticky. Flip the wings halfway through for even browning and stickiness."",
    ""Serve hot.""
  ]
}
```"
14,"I have lotus root, chili, and vinegar. I want a crispy, spicy side dish.",2,0.666666667,0.25,0.363636364,"[('lotus root', '1 large lotus root peeled and thinly sliced'), ('vinegar', '2 tablespoons vinegar rice vinegar recommended')]","```json
{
  ""recipe_name"": ""Crispy Chili Lotus Root with Vinegar"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1 large lotus root, peeled and thinly sliced"",
    ""2-3 red chilies, thinly sliced (adjust to your spice preference)"",
    ""2 tablespoons vinegar (rice vinegar recommended)"",
    ""1 tablespoon soy sauce"",
    ""1 teaspoon sugar"",
    ""1/4 cup vegetable oil (for frying)"",
    ""Salt, to taste"",
    ""Cornstarch, for dusting""
  ],
  ""steps"": [
    ""Rinse the lotus root slices and pat them very dry with paper towels. This is crucial for crispiness."",
    ""Lightly dust the lotus root slices with cornstarch."",
    ""Heat the vegetable oil in a wok or deep frying pan over medium-high heat until it shimmers."",
    ""Carefully add the lotus root slices to the hot oil in batches, ensuring not to overcrowd the pan. Fry until golden brown and crispy, about 2-3 minutes per batch. Remove with a slotted spoon and drain on paper towels."",
    ""In a small bowl, whisk together the vinegar, soy sauce, and sugar."",
    ""In a separate pan (or clean the frying pan), heat a little oil over medium heat. Add the sliced chilies and stir-fry for about 30 seconds until fragrant."",
    ""Add the fried lotus root to the pan with the chilies. Pour the vinegar mixture over the lotus root and toss quickly to coat."",
    ""Season with salt to taste. Serve immediately and enjoy the crispy, spicy, and tangy flavors!""
  ]
}
```"
15,"I have beef brisket, daikon, and soy sauce. I want a slow-cooked Cantonese stew.",3,1,0.25,0.4,"[('beef brisket', '2 lbs beef brisket cut into large chunks'), ('daikon', '1 large daikon radish peeled and cut into 1-inch thick rounds'), ('soy sauce', '1 2 cup soy sauce')]","```json
{
  ""recipe_name"": ""Cantonese Braised Beef Brisket with Daikon"",
  ""chosen_from"": ""User's specified ingredients and desired style"",
  ""ingredients"": [
    ""2 lbs Beef Brisket, cut into large chunks"",
    ""1 large Daikon radish, peeled and cut into 1-inch thick rounds"",
    ""1/2 cup Soy Sauce"",
    ""2 tbsp Cooking Oil (Vegetable or Canola)"",
    ""2 cloves Garlic, minced"",
    ""1 inch Ginger, minced"",
    ""2 Star Anise"",
    ""1 Cinnamon Stick"",
    ""2 cups Water or Beef Broth"",
    ""1 tbsp Sugar"",
    ""1 tbsp Shaoxing Wine (optional)"",
    ""Salt and White Pepper to taste""
  ],
  ""steps"": [
    ""Sear the beef brisket: Heat cooking oil in a large pot or Dutch oven over medium-high heat. Season the beef with salt and white pepper. Sear the brisket on all sides until browned."",
    ""Sauté aromatics: Add minced garlic and ginger to the pot and sauté for about a minute until fragrant."",
    ""Add seasonings and liquid: Pour in soy sauce, water (or beef broth), Shaoxing wine (if using), sugar, star anise, and cinnamon stick. Bring the mixture to a simmer."",
    ""Slow cook the brisket: Add the daikon radish to the pot. Cover the pot and reduce the heat to low. Simmer for 2.5-3 hours, or until the beef is very tender. If using a slow cooker, cook on low for 6-8 hours."",
    ""Check tenderness and adjust seasoning: Check the tenderness of the beef. If it's not tender enough, continue simmering for longer. Taste and adjust the seasoning with salt and white pepper as needed."",
    ""Rest (optional): Let the stew rest for 15-20 minutes before serving. This allows the flavors to meld."",
    ""Serve: Serve hot, with the braised beef, daikon, and sauce. Steamed rice is a great accompaniment.""
  ]
}
```"
16,"I have spinach, garlic, and sesame oil. I want a light vegetable side dish.",3,1,0.6,0.75,"[('spinach', 'spinach fresh'), ('garlic', 'garlic minced'), ('sesame oil', 'sesame oil')]","```json
{
  ""recipe_name"": ""Sesame Garlic Spinach"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""Spinach (fresh)"",
    ""Garlic (minced)"",
    ""Sesame oil"",
    ""Salt"",
    ""Pepper""
  ],
  ""steps"": [
    ""Wash and thoroughly dry the spinach."",
    ""Heat sesame oil in a pan over medium heat."",
    ""Add minced garlic and sauté for about 30 seconds, until fragrant (do not burn)."",
    ""Add the spinach to the pan. Stir and cook until the spinach wilts, about 1-2 minutes."",
    ""Season with salt and pepper to taste."",
    ""Serve immediately.""
  ]
}
```"
17,"I have prawns, ginger, and green onions. I want to make a Chinese-style steamed seafood dish.",3,1,0.333333333,0.5,"[('prawns', '1 pound prawns peeled and deveined leave tails on for presentation'), ('ginger', '2 tablespoons ginger thinly sliced'), ('green onions', '4 green onions cut into 2-inch lengths')]","```json
{
  ""recipe_name"": ""Steamed Ginger-Scallion Prawns"",
  ""chosen_from"": ""User Request and Common Chinese Steaming Techniques"",
  ""ingredients"": [
    ""1 pound prawns, peeled and deveined (leave tails on for presentation)"",
    ""2 tablespoons ginger, thinly sliced"",
    ""4 green onions, cut into 2-inch lengths"",
    ""2 tablespoons soy sauce"",
    ""1 tablespoon sesame oil"",
    ""1 teaspoon sugar"",
    ""1/2 teaspoon white pepper"",
    ""1 tablespoon cooking oil (vegetable or peanut)"",
    ""Water for steaming""
  ],
  ""steps"": [
    ""Rinse prawns and pat dry."",
    ""Arrange ginger slices in a single layer on the bottom of a heat-proof plate."",
    ""Place the prawns over the ginger, arranging them in a single layer if possible."",
    ""Drizzle soy sauce, sesame oil, sugar, and white pepper over the prawns."",
    ""Scatter the green onions over the prawns."",
    ""Heat cooking oil in a small pan until shimmering."",
    ""Carefully pour the hot oil over the green onions."",
    ""Steam the prawns: Place the plate in a steamer basket or a wok with a steaming rack. Add enough water to the wok to reach just below the rack. Bring the water to a boil."",
    ""Steam the prawns for 3-5 minutes, or until they turn pink and are cooked through. Do not overcook."",
    ""Serve immediately, and enjoy!""
  ]
}
```"
18,"I have tofu, minced pork, and chili bean paste. I want to make Mapo Tofu.",2,0.666666667,0.2,0.307692308,"[('tofu', 'firm tofu cubed'), ('minced pork', 'minced pork')]","```json
{
  ""recipe_name"": ""Mapo Tofu"",
  ""chosen_from"": ""Ingredients on hand"",
  ""ingredients"": [
    ""Firm tofu, cubed"",
    ""Minced pork"",
    ""Chili bean paste (doubanjiang)"",
    ""Cooking oil"",
    ""Water or broth"",
    ""Cornstarch"",
    ""Soy sauce"",
    ""Sugar (optional)"",
    ""White pepper (optional)"",
    ""Green onions, chopped (for garnish)""
  ],
  ""steps"": [
    ""Heat oil in a wok or pan over medium-high heat. Stir-fry the minced pork until browned and cooked through."",
    ""Add chili bean paste and stir-fry for about 30 seconds until fragrant."",
    ""Pour in water or broth. Bring to a simmer."",
    ""Gently add the cubed tofu. Simmer for about 5 minutes, carefully stirring to avoid breaking the tofu."",
    ""In a small bowl, whisk together cornstarch and a small amount of water to make a slurry."",
    ""Gradually pour the cornstarch slurry into the simmering sauce, stirring constantly until the sauce thickens."",
    ""Season with soy sauce, sugar (if using), and white pepper (if using) to taste."",
    ""Garnish with chopped green onions and serve hot with rice.""
  ]
}
```"
19,"I have eggplant, garlic, and soy sauce. I want a spicy Sichuan-style stir-fry.",3,1,0.333333333,0.5,"[('eggplant', '1 large eggplant cut into 1-inch cubes'), ('garlic', '4 cloves garlic minced'), ('soy sauce', '2 tablespoons soy sauce')]","```json
{
  ""recipe_name"": ""Spicy Garlic Eggplant (Sichuan Style)"",
  ""chosen_from"": ""A simplified version based on classic Sichuan flavors and ingredients"",
  ""ingredients"": [
    ""1 large eggplant, cut into 1-inch cubes"",
    ""4 cloves garlic, minced"",
    ""2 tablespoons soy sauce"",
    ""1 tablespoon chili garlic sauce (or more, to taste)"",
    ""1 tablespoon rice vinegar"",
    ""1 teaspoon sugar"",
    ""1 tablespoon vegetable oil"",
    ""1/4 cup water or vegetable broth"",
    ""Chopped scallions (for garnish, optional)""
  ],
  ""steps"": [
    ""Heat vegetable oil in a wok or large skillet over medium-high heat."",
    ""Add eggplant and stir-fry until softened and slightly browned, about 5-7 minutes. If the eggplant is browning too quickly and not softening, add a splash of water and cover for a minute."",
    ""Add minced garlic and chili garlic sauce to the eggplant and stir-fry for 30 seconds until fragrant."",
    ""In a small bowl, whisk together soy sauce, rice vinegar, and sugar."",
    ""Pour the sauce mixture and water/broth into the wok. Stir to combine."",
    ""Cook for another 2-3 minutes, or until the sauce has thickened slightly and the eggplant is tender."",
    ""Garnish with chopped scallions, if desired, and serve hot over rice.""
  ]
}
```"
20,"I have rice, chicken, and oyster sauce. I want something fast like Chinese fried rice.",3,1,0.5,0.666666667,"[('rice', 'cooked rice'), ('chicken', 'chicken cooked and diced'), ('oyster sauce', 'oyster sauce')]","```json
{
  ""recipe_name"": ""Quick Chicken and Oyster Sauce Fried Rice"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""Cooked Rice"",
    ""Chicken (cooked and diced)"",
    ""Oyster Sauce"",
    ""Cooking Oil"",
    ""Optional: Soy Sauce"",
    ""Optional: Vegetables (e.g., peas, carrots, scallions)""
  ],
  ""steps"": [
    ""Heat cooking oil in a wok or large pan over medium-high heat."",
    ""Add chicken and any optional vegetables to the pan and stir-fry for 1-2 minutes until heated through."",
    ""Add the cooked rice to the pan and break it up with a spatula."",
    ""Pour oyster sauce (and soy sauce, if using) over the rice and chicken."",
    ""Stir-fry everything together for 2-3 minutes, ensuring the rice is coated and heated through."",
    ""Serve immediately.""
  ]
}
```"
21,"I have pork belly, garlic, and soy sauce. I want to make something spicy and flavorful.",3,1,0.272727273,0.428571429,"[('pork belly', '1 lb pork belly skin on or off cut into 1-inch cubes'), ('garlic', '4 cloves garlic minced'), ('soy sauce', '1 4 cup soy sauce')]","```json
{
  ""recipe_name"": ""Spicy Garlic Soy Pork Belly"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1 lb pork belly, skin on or off, cut into 1-inch cubes"",
    ""4 cloves garlic, minced"",
    ""1/4 cup soy sauce"",
    ""2 tablespoons chili garlic sauce (or sriracha)"",
    ""1 tablespoon rice vinegar"",
    ""1 tablespoon brown sugar"",
    ""1 teaspoon sesame oil"",
    ""1/4 teaspoon black pepper"",
    ""Optional: 1-2 red chilies, thinly sliced (for extra heat)"",
    ""Optional: Cooked rice, for serving"",
    ""Optional: Green onions, chopped, for garnish""
  ],
  ""steps"": [
    ""In a bowl, whisk together soy sauce, chili garlic sauce (or sriracha), rice vinegar, brown sugar, sesame oil, and black pepper."",
    ""If using, slice the red chilies."",
    ""In a large skillet or wok, cook the pork belly over medium-high heat until browned on all sides and some of the fat has rendered (about 8-10 minutes).  If the skin is on, start skin-side down."",
    ""Add the minced garlic and sliced chilies (if using) to the skillet and cook for 1 minute, until fragrant."",
    ""Pour the sauce mixture over the pork belly. Bring to a simmer, then reduce heat to low, cover, and cook for 25-30 minutes, or until the pork belly is tender and the sauce has thickened, stirring occasionally to prevent sticking."",
    ""Taste and adjust seasonings as needed. If the sauce is too thick, add a splash of water."",
    ""Serve hot over cooked rice, garnished with green onions (if using).""
  ]
}
```"
22,"I have chicken breast, ginger, and scallions. I want to cook a simple Chinese stir-fry.",3,1,0.333333333,0.5,"[('chicken breast', '1 lb chicken breast cut into bite-sized pieces'), ('ginger', '1 inch ginger minced'), ('scallions', '3 scallions sliced separate whites and greens')]","```json
{
  ""recipe_name"": ""Simple Ginger Scallion Chicken Stir-Fry"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1 lb chicken breast, cut into bite-sized pieces"",
    ""1 inch ginger, minced"",
    ""3 scallions, sliced (separate whites and greens)"",
    ""2 tablespoons soy sauce"",
    ""1 tablespoon cornstarch"",
    ""1 tablespoon vegetable oil"",
    ""1 teaspoon sesame oil (optional)"",
    ""Salt and pepper to taste"",
    ""Cooked rice, for serving""
  ],
  ""steps"": [
    ""In a bowl, toss the chicken with cornstarch, a pinch of salt, and pepper."",
    ""Heat vegetable oil in a wok or large skillet over medium-high heat."",
    ""Add the chicken and stir-fry until browned and cooked through, about 5-7 minutes. Remove from the wok and set aside."",
    ""Add the ginger and scallion whites to the wok and stir-fry for about 30 seconds until fragrant."",
    ""Add the soy sauce to the wok and stir to combine."",
    ""Return the chicken to the wok. Stir to coat the chicken with the sauce and heat through."",
    ""Stir in the scallion greens."",
    ""Drizzle with sesame oil (optional)."",
    ""Serve immediately over cooked rice.""
  ]
}
```"
23,"I have tofu, chili bean paste, and ground pork. I want to make Mapo Tofu.",2,0.666666667,0.153846154,0.25,"[('tofu', '1 block firm or extra-firm tofu cubed'), ('ground pork', '1 2 pound ground pork')]","```json
{
  ""recipe_name"": ""Mapo Tofu"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1 block firm or extra-firm tofu, cubed"",
    ""1-2 tablespoons chili bean paste (doubanjiang)"",
    ""1/2 pound ground pork"",
    ""2 cloves garlic, minced"",
    ""1 inch ginger, minced"",
    ""1/4 cup chicken broth (or water)"",
    ""1 tablespoon soy sauce"",
    ""1 teaspoon sugar"",
    ""1 teaspoon cornstarch"",
    ""2 tablespoons cold water"",
    ""2 tablespoons cooking oil"",
    ""Green onions, chopped (for garnish)"",
    ""White pepper (to taste)""
  ],
  ""steps"": [
    ""Press the tofu to remove excess water. Cube and set aside."",
    ""In a small bowl, mix the cornstarch with cold water to create a slurry. Set aside."",
    ""Heat cooking oil in a wok or large skillet over medium-high heat."",
    ""Add the ground pork and stir-fry until browned and cooked through. Break up the meat as it cooks."",
    ""Add the minced garlic and ginger. Stir-fry for about 30 seconds until fragrant."",
    ""Add the chili bean paste (doubanjiang) and stir-fry for another 30 seconds to release its flavor."",
    ""Pour in the chicken broth (or water), soy sauce, and sugar. Bring to a simmer."",
    ""Gently add the cubed tofu to the sauce. Simmer for about 2-3 minutes, allowing the tofu to absorb the flavors."",
    ""Stir the cornstarch slurry and pour it into the sauce. Stir constantly until the sauce thickens."",
    ""Season with white pepper to taste."",
    ""Garnish with chopped green onions."",
    ""Serve immediately with steamed rice.""
  ]
}
```"
24,"I have beef slices, bell peppers, and onions. I want a quick stir-fry for dinner.",2,0.666666667,0.222222222,0.333333333,"[('beef slices', '1 lb beef slices sirloin or flank steak thinly sliced'), ('bell peppers', '2 bell peppers any color sliced')]","```json
{
  ""recipe_name"": ""Quick Beef and Pepper Stir-fry"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""1 lb beef slices (sirloin or flank steak, thinly sliced)"",
    ""1 large onion, sliced"",
    ""2 bell peppers (any color), sliced"",
    ""2 tablespoons soy sauce"",
    ""1 tablespoon cornstarch"",
    ""1 tablespoon vegetable oil"",
    ""1 teaspoon sesame oil (optional)"",
    ""1/2 teaspoon black pepper"",
    ""Cooked rice, for serving""
  ],
  ""steps"": [
    ""In a small bowl, whisk together soy sauce and cornstarch."",
    ""Heat vegetable oil (and sesame oil, if using) in a large skillet or wok over high heat until smoking."",
    ""Add beef slices and stir-fry until browned (about 2-3 minutes). Remove beef from skillet and set aside."",
    ""Add onion and bell peppers to the skillet and stir-fry until slightly softened (about 3-4 minutes)."",
    ""Return the beef to the skillet. Pour in the soy sauce mixture and stir-fry until the sauce has thickened and coats the beef and vegetables (about 1 minute)."",
    ""Season with black pepper. Serve immediately over cooked rice.""
  ]
}
```"
25,"I have shrimp, eggs, and rice. I want to make Cantonese-style fried rice.",3,1,0.333333333,0.5,"[('shrimp', 'shrimp peeled and deveined'), ('eggs', 'eggs'), ('rice', 'cooked rice day-old preferred')]","```json
{
  ""recipe_name"": ""Cantonese Shrimp Fried Rice"",
  ""chosen_from"": ""User request"",
  ""ingredients"": [
    ""Cooked rice (day-old preferred)"",
    ""Shrimp, peeled and deveined"",
    ""Eggs"",
    ""Soy sauce"",
    ""Cooking oil (e.g., vegetable, peanut)"",
    ""Scallions, chopped (green parts)"",
    ""Salt"",
    ""White pepper"",
    ""Optional: Shaoxing wine (or dry sherry)""
  ],
  ""steps"": [
    ""Prepare the shrimp: If using frozen shrimp, thaw completely. Marinate the shrimp with a pinch of salt, white pepper, and a splash of Shaoxing wine (optional) for about 10 minutes."",
    ""Scramble the eggs: Crack the eggs into a bowl and lightly beat. Heat a small amount of oil in a wok or large frying pan over medium-high heat. Pour in the eggs and quickly scramble until just set. Remove the eggs from the pan and set aside."",
    ""Cook the shrimp: Add a bit more oil to the wok. Stir-fry the shrimp until they turn pink and are cooked through. Remove and set aside."",
    ""Fry the rice: Add a little more oil to the wok. Add the cooked rice and break it up with a spatula or wooden spoon. Stir-fry for a few minutes, breaking up any clumps and letting the rice get slightly toasted."",
    ""Combine ingredients: Add the scrambled eggs and shrimp back to the wok. Pour in soy sauce to taste. Stir-fry everything together, mixing well. Season with salt and white pepper to taste."",
    ""Add scallions: Stir in the chopped scallions (green parts). Stir-fry for a few seconds to heat through."",
    ""Serve: Serve immediately and enjoy!""
  ]
}
```"
26,"I have duck, honey, and five-spice powder. I want to roast something aromatic and crispy.",3,1,0.428571429,0.6,"[('duck', '1 whole duck about 4-5 pounds'), ('honey', '2 tablespoons honey'), ('five-spice powder', '1 tablespoon five-spice powder')]","```json
{
  ""recipe_name"": ""Honey-Five Spice Roasted Duck"",
  ""chosen_from"": ""User's request"",
  ""ingredients"": [
    ""1 whole duck (about 4-5 pounds)"",
    ""2 tablespoons honey"",
    ""1 tablespoon five-spice powder"",
    ""1 teaspoon salt"",
    ""1/2 teaspoon black pepper"",
    ""Optional: 1 orange, sliced (for aromatics)"",
    ""Optional: 1 sprig fresh rosemary (for aromatics)""
  ],
  ""steps"": [
    ""Preheat oven to 400°F (200°C)."",
    ""Remove giblets from the duck cavity. Rinse the duck inside and out and pat dry with paper towels."",
    ""In a small bowl, combine the honey, five-spice powder, salt, and pepper."",
    ""If using, place orange slices and rosemary sprig inside the duck cavity."",
    ""Rub the honey-spice mixture all over the duck, including under the skin of the breast and legs (this is crucial for crispy skin)."",
    ""Place the duck on a roasting rack set inside a roasting pan."",
    ""Roast the duck for 1 hour and 15 minutes to 1 hour and 30 minutes, or until the internal temperature of the thickest part of the thigh reaches 165°F (74°C). Baste the duck with the pan drippings every 20-30 minutes for extra flavor and crispiness."",
    ""If the skin is browning too quickly, loosely tent the duck with foil."",
    ""Let the duck rest for 10-15 minutes before carving and serving.""
  ]
}
```"
27,"I have napa cabbage, ground pork, and soy sauce. I want to make dumpling fillings.",3,1,0.428571429,0.6,"[('napa cabbage', '1 2 medium head napa cabbage finely chopped'), ('ground pork', '1 pound ground pork'), ('soy sauce', '2 tablespoons soy sauce')]","```json
{
  ""recipe_name"": ""Simple Napa Cabbage and Pork Dumpling Filling"",
  ""chosen_from"": ""Ingredients on hand"",
  ""ingredients"": [
    ""1 pound ground pork"",
    ""1/2 medium head Napa cabbage, finely chopped"",
    ""2 tablespoons soy sauce"",
    ""Optional: 1 tablespoon minced ginger"",
    ""Optional: 1 clove garlic, minced"",
    ""Optional: 1 teaspoon sesame oil"",
    ""Optional: Pinch of white pepper""
  ],
  ""steps"": [
    ""Place the chopped Napa cabbage in a bowl and sprinkle with salt. Let it sit for 15-20 minutes to draw out excess moisture. Then, squeeze out the water thoroughly using your hands or a clean kitchen towel."",
    ""In a mixing bowl, combine the ground pork, squeezed Napa cabbage, soy sauce, and any optional ingredients (ginger, garlic, sesame oil, and white pepper)."",
    ""Mix everything together well with your hands or a spoon until the ingredients are evenly distributed."",
    ""The filling is now ready to be used in dumpling wrappers. Cook the dumplings according to your preferred method (boiling, steaming, or pan-frying).""
  ]
}
```"
28,"I have noodles, sesame paste, and cucumber. I want to make cold Sichuan-style noodles.",3,1,0.272727273,0.428571429,"[('noodles', 'noodles wheat or rice'), ('sesame paste', 'sesame paste tahini can be substituted'), ('cucumber', 'cucumber')]","```json
{
  ""recipe_name"": ""Cold Sesame Noodles (Sichuan Style)"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""noodles (wheat or rice)"",
    ""sesame paste (tahini can be substituted)"",
    ""cucumber"",
    ""soy sauce"",
    ""chili oil (or chili flakes)"",
    ""rice vinegar"",
    ""sesame oil"",
    ""sugar (or honey)"",
    ""garlic (minced)"",
    ""ginger (minced, optional)"",
    ""water (or noodle cooking water)""
  ],
  ""steps"": [
    ""Cook noodles according to package directions. Rinse under cold water to stop cooking and drain well."",
    ""In a bowl, whisk together sesame paste, soy sauce, rice vinegar, chili oil, sesame oil, sugar, minced garlic, minced ginger (if using), and a little water or noodle cooking water to create a sauce. Adjust ratios to taste."",
    ""Thinly slice or julienne the cucumber."",
    ""Add the cooked and drained noodles to the sauce and toss well to coat."",
    ""Add the cucumber and toss gently to combine."",
    ""Serve immediately and garnish with extra chili oil or sesame seeds (optional).""
  ]
}
```"
29,"I have fish fillet, chili oil, and bean sprouts. I want to make a spicy boiled fish dish.",3,1,0.3,0.461538462,"[('fish fillet', 'fish fillet e g cod tilapia'), ('chili oil', 'chili oil'), ('bean sprouts', 'bean sprouts')]","```json
{
  ""recipe_name"": ""Spicy Chili Oil Boiled Fish with Bean Sprouts"",
  ""chosen_from"": ""User Request"",
  ""ingredients"": [
    ""Fish fillet (e.g., cod, tilapia)"",
    ""Bean sprouts"",
    ""Chili oil"",
    ""Water or fish broth"",
    ""Soy sauce"",
    ""Cooking oil"",
    ""Ginger, thinly sliced"",
    ""Garlic, minced"",
    ""Green onions, sliced (for garnish)"",
    ""Salt and white pepper to taste""
  ],
  ""steps"": [
    ""Prepare the fish fillet: Cut the fish fillet into bite-sized pieces. Season with salt and white pepper."",
    ""Prepare the bean sprouts: Rinse and drain the bean sprouts."",
    ""Sauté aromatics: In a pot or wok, heat a tablespoon of cooking oil over medium heat. Add ginger and garlic; stir-fry until fragrant (about 30 seconds)."",
    ""Boil the broth: Pour in water or fish broth. Bring to a boil."",
    ""Cook the fish: Gently add the fish pieces to the boiling broth. Cook until the fish is just cooked through (about 2-3 minutes, depending on the thickness)."",
    ""Add bean sprouts: Add the bean sprouts to the pot and cook for 1 minute until they soften slightly."",
    ""Season and serve: Season with soy sauce and a generous amount of chili oil (adjust to your spice preference). Carefully transfer the fish and bean sprouts to a serving dish."",
    ""Garnish: Garnish with sliced green onions and serve immediately.""
  ]
}
```"
